type,id,lat/u,lon/v,-/dist,name
edge,23579007,4614952418,6879598205,5.055888846483575,
edge,23579007,104269134,4614952418,27.61805219014595,
edge,23579013,255336777,255336778,8.49845079508232,
edge,23579013,255336777,4426024735,7.939553773562261,
edge,23579013,703914155,4426024735,8.51846231234648,
edge,23579013,255336775,703914155,12.202350430334112,
edge,23579013,255336774,255336775,14.832554835967315,
edge,23579016,6878466430,6878466431,9.389357464580147,
edge,23579016,6878466429,6878466430,7.8837415693553705,
edge,23579016,6878466427,6878466429,6.565561280968756,
edge,23579016,6878466426,6878466427,6.571487657011682,
edge,23579016,6878466425,6878466426,6.992115877467017,
edge,23579016,6878466424,6878466425,6.541858434806771,
edge,23579016,6878466421,6878466424,6.9854477910188795,
edge,23579016,255336808,6878466421,6.470396789380575,
edge,23579016,255336808,3251140689,8.102374558484698,
edge,23579016,255336810,3251140689,7.804354229236655,
edge,23579016,255336810,6878466428,6.753567246719202,
edge,23579016,6878466422,6878466428,5.829045281238106,
edge,23579016,255336812,6878466422,6.56353821022908,
edge,23579016,255336812,3251140692,9.36322160903889,
edge,23579016,255336814,3251140692,8.499722308248847,
edge,23579016,255336814,3251140687,9.839037054370028,
edge,23579016,255336816,3251140687,9.058061893511633,
edge,23579016,255336816,3251140686,8.445535797339586,
edge,23579016,255336818,3251140686,9.340550417339339,
edge,23579016,255336818,255336820,35.11624902238529,
edge,23579027,104284110,9024148719,7.575179386273727,Livingston Avenue
edge,23579027,7888790738,9024148719,25.818026985963513,Livingston Avenue
edge,23579027,7888790738,7888790741,26.201561570137326,Livingston Avenue
edge,23579027,104284112,7888790741,18.429230572958133,Livingston Avenue
edge,23579027,104284112,7888790729,2.9191682757255832,Livingston Avenue
edge,23579027,7888790729,8601947703,33.55657662563555,Livingston Avenue
edge,23579027,440178387,8601947703,14.011271468864773,Livingston Avenue
edge,23579027,440178387,6183479482,48.24319361775823,Livingston Avenue
edge,23579027,104254366,6183479482,10.393398431534354,Livingston Avenue
edge,23579027,104254366,8553394656,13.377444985437759,Livingston Avenue
edge,23579027,104284115,8553394656,60.73430530709891,Livingston Avenue
edge,23579027,104284115,104284119,73.74579882958074,Livingston Avenue
edge,23579027,104245246,104284119,3.819731315605153,Livingston Avenue
edge,23579027,104245246,104284121,74.5190345984463,Livingston Avenue
edge,23579027,104284121,440178390,4.638098708124227,Livingston Avenue
edge,23579027,440178374,440178390,23.488924561515137,Livingston Avenue
edge,23579027,440178374,440178375,54.92770231343717,Livingston Avenue
edge,23579027,440178375,7824681427,13.508947123367163,Livingston Avenue
edge,23579027,440178376,7824681427,61.56109353884702,Livingston Avenue
edge,23579027,440178376,6895308493,19.5606026914487,Livingston Avenue
edge,23579027,6895308493,6902847206,39.80667177348799,Livingston Avenue
edge,23579027,6902847199,6902847206,25.492859738665302,Livingston Avenue
edge,23579027,6902847199,9012777471,7.971786983922531,Livingston Avenue
edge,23579027,6902847193,9012777471,8.813339294924619,Livingston Avenue
edge,23579027,440178378,6902847193,48.70957129893215,Livingston Avenue
edge,23579027,440178378,9024120571,8.203922266855244,Livingston Avenue
edge,23579027,104284133,9024120571,153.78327235555005,Livingston Avenue
edge,23579027,104284133,9024120561,4.748144386979308,Livingston Avenue
edge,23579027,440178380,9024120561,8.077175127341258,Livingston Avenue
edge,23579027,440178380,7889540211,25.989851804385527,Livingston Avenue
edge,23579027,7889540211,9024120562,11.871565815707731,Livingston Avenue
edge,23579027,9024120562,9024120565,14.411151627363846,Livingston Avenue
edge,23579027,8982994081,9024120565,25.995676733195385,Livingston Avenue
edge,23579027,104284139,8982994081,7.110686142685558,Livingston Avenue
edge,23579027,104264284,104284139,62.715984075881344,Livingston Avenue
edge,23579029,104250774,9023869188,7.359514591618585,Paul Robeson Boulevard
edge,23579029,9023869188,9023869195,64.43800912389997,Paul Robeson Boulevard
edge,23579029,104250779,9023869195,6.930219655970745,Paul Robeson Boulevard
edge,23579029,104250779,9023869196,7.365646143530768,Paul Robeson Boulevard
edge,23579029,104250782,9023869196,71.69683872648798,Paul Robeson Boulevard
edge,23579029,104250782,104250783,79.64696288532633,Paul Robeson Boulevard
edge,23579029,104250783,104250787,79.99110836839753,Paul Robeson Boulevard
edge,23579029,104229576,104250787,79.58177277936124,Paul Robeson Boulevard
edge,23579032,104250751,4394144976,9.741815333456632,Suydam Street
edge,23579032,4394144976,9002413332,156.2443617200135,Suydam Street
edge,23579032,104382581,9002413332,6.725525734324227,Suydam Street
edge,23579032,104382581,9002413334,8.530304815087971,Suydam Street
edge,23579032,9002413334,9021672580,155.7324745646584,Suydam Street
edge,23579032,104293064,9021672580,9.964331837271857,Suydam Street
edge,23579032,104293064,9021672583,10.528910023135067,Suydam Street
edge,23579032,9021671367,9021672583,155.55070530708724,Suydam Street
edge,23579032,104331811,9021671367,6.981110649573764,Suydam Street
edge,23579032,104331811,9021671370,8.401336791940567,Suydam Street
edge,23579032,9010267533,9021671370,156.9268482391316,Suydam Street
edge,23579032,104284065,9010267533,11.484466634687864,Suydam Street
edge,23579033,104250751,4394144974,9.056254582112276,Paul Robeson Boulevard
edge,23579033,104250755,4394144974,74.62263242929966,Paul Robeson Boulevard
edge,23579033,104250755,8605868689,30.385365001706287,Paul Robeson Boulevard
edge,23579033,8605868689,9023527389,39.67135172218177,Paul Robeson Boulevard
edge,23579033,104250757,9023527389,7.697495841655682,Paul Robeson Boulevard
edge,23579033,104250757,9023527390,7.552232439407518,Paul Robeson Boulevard
edge,23579033,4396943063,9023527390,65.04923248030693,Paul Robeson Boulevard
edge,23579033,104250759,4396943063,7.17373963220311,Paul Robeson Boulevard
edge,23579033,104250759,4396943062,6.407454545641494,Paul Robeson Boulevard
edge,23579033,104250762,4396943062,42.02876552833491,Paul Robeson Boulevard
edge,23579033,104250762,104250766,30.31096316761629,Paul Robeson Boulevard
edge,23579033,104250766,104250769,78.85776330155083,Paul Robeson Boulevard
edge,23579033,104250769,4406008163,78.84550344401694,Paul Robeson Boulevard
edge,23579033,104250771,4406008163,9.055350785073921,Paul Robeson Boulevard
edge,23579033,104250771,6194162660,35.122685172767525,Paul Robeson Boulevard
edge,23579033,6194162660,9023869187,32.215612081450736,Paul Robeson Boulevard
edge,23579033,104250774,9023869187,10.01264289730242,Paul Robeson Boulevard
edge,23579034,104284065,9010267536,12.364706009468486,Suydam Street
edge,23579034,104396757,9010267536,151.3535556990178,Suydam Street
edge,23579034,104396757,9021671381,26.47021720202385,Suydam Street
edge,23579034,104265850,9021671381,10.142549933373482,Suydam Street
edge,23579034,104265850,9021671384,8.27278028797844,Suydam Street
edge,23579034,9002413253,9021671384,136.52385742258713,Suydam Street
edge,23579034,104362062,9002413253,5.815862603659897,Suydam Street
edge,23579034,104362062,104396760,26.803473419760838,Suydam Street
edge,23579034,104362146,104396760,24.96816008169796,Suydam Street
edge,23579037,104284065,9010267535,9.40501600141893,Livingston Avenue
edge,23579037,9010267535,9010267542,64.94023066798329,Livingston Avenue
edge,23579037,104284067,9010267542,7.820676100171037,Livingston Avenue
edge,23579037,104284067,9010267543,7.297173478467075,Livingston Avenue
edge,23579037,9010267543,9010267550,63.90357383509223,Livingston Avenue
edge,23579037,104284069,9010267550,8.228972222178774,Livingston Avenue
edge,23579037,104284069,9010267551,7.636289004751828,Livingston Avenue
edge,23579037,9010267551,9010267558,64.43572632358456,Livingston Avenue
edge,23579037,104284072,9010267558,6.311869674779166,Livingston Avenue
edge,23579037,104284072,9010267559,8.185898224122138,Livingston Avenue
edge,23579037,9010267559,9010267566,63.883714994897474,Livingston Avenue
edge,23579037,104251603,9010267566,7.514064423095353,Livingston Avenue
edge,23579037,104251603,9010267567,7.39518115966868,Livingston Avenue
edge,23579037,9010267567,9010267574,63.9617523860387,Livingston Avenue
edge,23579037,104284076,9010267574,7.375960924219185,Livingston Avenue
edge,23579037,104284076,9010267575,7.619096706584258,Livingston Avenue
edge,23579037,9010267575,9010267585,65.14213274983558,Livingston Avenue
edge,23579037,104284078,9010267585,12.815925174691776,Livingston Avenue
edge,23579039,104250743,4381533834,13.077041344972862,Paul Robeson Boulevard
edge,23579039,4381533834,4395572576,13.528549611249442,Paul Robeson Boulevard
edge,23579040,104250743,4394144916,11.737668214382358,George Street
edge,23579040,4394144916,4395572578,6.02326004480855,George Street
edge,23579041,104284047,4403678735,11.470577867411402,George Street
edge,23579041,4403678735,4403678746,65.24816993687061,George Street
edge,23579041,104291401,4403678746,7.932418660276144,George Street
edge,23579044,104291407,4403684435,15.19455316076444,George Street
edge,23579044,4395586992,4403684435,112.03377193055738,George Street
edge,23579044,4395586992,4672392111,6.389423015101332,George Street
edge,23579044,4395586996,4672392111,18.27151334740713,George Street
edge,23579044,2113060249,4395586996,27.94967767350818,George Street
edge,23579050,104396588,9002012498,10.689550828226785,Hamilton Street
edge,23579050,104411152,9002012498,65.06274463191036,Hamilton Street
edge,23579050,104411152,9002572706,22.849151158710235,Hamilton Street
edge,23579050,104326931,9002572706,11.187397334849996,Hamilton Street
edge,23579050,104326931,9002572710,12.812159492057452,Hamilton Street
edge,23579050,104411154,9002572710,17.864284794574818,Hamilton Street
edge,23579050,104411154,104411156,43.13256021667319,Hamilton Street
edge,23579050,104411156,9002572698,29.16535118507499,Hamilton Street
edge,23579050,104281602,9002572698,7.726362656491648,Hamilton Street
edge,23579050,104281602,9002572688,74.61608956389608,Hamilton Street
edge,23579050,104411158,9002572688,7.904588100854551,Hamilton Street
edge,23579050,104411158,9002572686,4.930761589197526,Hamilton Street
edge,23579050,7829141175,9002572686,14.985652682800827,Hamilton Street
edge,23579050,7166384096,7829141175,17.421269362273563,Hamilton Street
edge,23579050,7166384090,7166384096,18.738097197282887,Hamilton Street
edge,23579050,7166384090,9002547759,22.862082785219144,Hamilton Street
edge,23579050,104405132,9002547759,6.033883913258068,Hamilton Street
edge,23579050,104405132,104409974,6.4065481560723585,Hamilton Street
edge,23579050,104409974,9002547764,8.875703607610765,Hamilton Street
edge,23579050,104401509,9002547764,65.09765203104125,Hamilton Street
edge,23579050,104401509,9002547776,8.521314349473915,Hamilton Street
edge,23579050,104408087,9002547776,6.393910698492321,Hamilton Street
edge,23579050,104408087,9002547813,82.12058292176847,Hamilton Street
edge,23579050,104248899,9002547813,8.148423503636016,Hamilton Street
edge,23579050,104248899,9002547816,8.49054114304102,Hamilton Street
edge,23579050,104411164,9002547816,41.93916592133392,Hamilton Street
edge,23579050,104411164,7030544625,6.162946748580015,Hamilton Street
edge,23579050,6215401585,7030544625,6.467324514032275,Hamilton Street
edge,23579050,6215401585,9002572675,33.70419889628274,Hamilton Street
edge,23579050,104411168,9002572675,7.647596956493389,Hamilton Street
edge,23579050,104411168,9002572672,7.49386485458597,Hamilton Street
edge,23579050,7243844941,9002572672,25.534717151412853,Hamilton Street
edge,23579050,104162895,7243844941,16.392365912140505,Hamilton Street
edge,23579050,104162895,104411170,48.337974436309814,Hamilton Street
edge,23579050,104411170,6886297998,34.43955169066988,Hamilton Street
edge,23579052,104396588,9002012499,12.645245464763828,Easton Avenue
edge,23579052,4404640410,9002012499,42.85524049251006,Easton Avenue
edge,23579052,4404640410,8896928872,105.61827812458009,Easton Avenue
edge,23579052,104396590,8896928872,8.069640522312746,Easton Avenue
edge,23579052,104396590,8896928846,7.0067597034047955,Easton Avenue
edge,23579052,7773124684,8896928846,39.771851712612126,Easton Avenue
edge,23579052,7773124684,9002048421,45.9588589354887,Easton Avenue
edge,23579052,104350582,9002048421,6.516268939519067,Easton Avenue
edge,23579052,104350582,9002048424,7.5382244782555405,Easton Avenue
edge,23579052,2112957986,9002048424,66.36019906127918,Easton Avenue
edge,23579052,2112957986,9004840063,88.9204601842836,Easton Avenue
edge,23579052,104396592,9004840063,6.424610581433264,Easton Avenue
edge,23579052,104396592,9004840066,8.149019181746791,Easton Avenue
edge,23579052,7807041805,9004840066,48.94432915687101,Easton Avenue
edge,23579052,7807041805,9004840057,24.595324479921867,Easton Avenue
edge,23579052,104327660,9004840057,7.930240125017397,Easton Avenue
edge,23579052,104327660,9004840058,8.282411568470158,Easton Avenue
edge,23579052,9004840049,9004840058,68.75078295759899,Easton Avenue
edge,23579052,104239850,9004840049,9.554618715497748,Easton Avenue
edge,23579052,104239850,9004840052,7.500536632904484,Easton Avenue
edge,23579052,7807041804,9004840052,52.75599822458706,Easton Avenue
edge,23579052,104396594,7807041804,31.50704120628677,Easton Avenue
edge,23579052,104396594,104396598,17.575150613949894,Easton Avenue
edge,23579052,104396598,7211445893,41.76303093153801,Easton Avenue
edge,23579052,7211445893,7211445895,15.075916792258525,Easton Avenue
edge,23579052,7211445895,9004840041,3.741301201119891,Easton Avenue
edge,23579052,104366303,9004840041,10.323831881535904,Easton Avenue
edge,23579057,104269149,9048937089,22.209084283689723,Raritan Avenue
edge,23579057,3512710203,9048937089,12.616902377757095,Raritan Avenue
edge,23579126,255337718,3251140379,56.62062449943018,
edge,23579126,255337719,3251140379,9.031644947096455,
edge,23579126,255337719,3251140349,12.01427944826792,
edge,23579126,255337720,3251140349,12.164779023060493,
edge,23579126,255337720,3251140344,11.082963615433068,
edge,23579126,255337721,3251140344,11.607166349054236,
edge,23579126,255337721,3251140378,8.280632944451595,
edge,23579126,3251140362,3251140378,7.7793081448563655,
edge,23579126,255337722,3251140362,10.58118033958026,
edge,23579126,255337722,3251140368,9.325059362681046,
edge,23579126,255337723,3251140368,10.651429036799948,
edge,23579126,255337723,255337724,9.580963197860534,
edge,23579126,255337724,3251140342,11.62757024516013,
